#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 09 04 15 20 100  3.0  4.0    MM    MM    MM  MM 1014.4  29.2    MM    MM   MM   MM    MM
2017 09 04 15 10 100  3.0  4.0   0.7    MM    MM  16 1014.4  29.2    MM    MM   MM   MM    MM
2017 09 04 15 00 100  3.0  4.0   0.7    11    MM  16 1014.5  29.1    MM    MM   MM +0.0    MM
2017 09 04 14 50  90  3.0  4.0    MM    MM    MM  MM 1014.7  29.1    MM    MM   MM   MM    MM
2017 09 04 14 40 100  3.0  5.0    MM    MM    MM  MM 1014.8  29.0    MM    MM   MM   MM    MM
2017 09 04 14 30 100  4.0  5.0    MM    MM    MM  MM 1014.7  29.0    MM    MM   MM   MM    MM
2017 09 04 14 20 100  4.0  4.0    MM    MM    MM  MM 1014.8  29.0    MM    MM   MM   MM    MM
2017 09 04 14 10  90  4.0  5.0   0.7    MM    MM  12 1014.8  29.0    MM    MM   MM   MM    MM
2017 09 04 14 00 100  4.0  5.0   0.7    11    MM  12 1014.8  29.0    MM    MM   MM +1.1    MM
2017 09 04 13 50 100  4.0  5.0    MM    MM    MM  MM 1014.7  29.0    MM    MM   MM   MM    MM
2017 09 04 13 40 100  4.0  5.0    MM    MM    MM  MM 1014.6  29.0    MM    MM   MM   MM    MM
2017 09 04 13 30 100  4.0  6.0    MM    MM    MM  MM 1014.6  29.1    MM    MM   MM   MM    MM
2017 09 04 13 20  90  5.0  6.0    MM    MM    MM  MM 1014.6  29.1    MM    MM   MM   MM    MM
2017 09 04 13 10  90  5.0  6.0   0.7    MM    MM   9 1014.5  29.1    MM    MM   MM   MM    MM
2017 09 04 13 00  90  4.0  5.0   0.7    11    MM   9 1014.4  29.1    MM    MM   MM +1.1    MM
2017 09 04 12 50  90  4.0  5.0    MM    MM    MM  MM 1014.4  29.0    MM    MM   MM   MM    MM
2017 09 04 12 40  80  4.0  5.0    MM    MM    MM  MM 1014.5  29.1    MM    MM   MM   MM    MM
2017 09 04 12 30  70  4.0  5.0    MM    MM    MM  MM 1014.5  29.0    MM    MM   MM   MM    MM
2017 09 04 12 20  70  3.0  4.0    MM    MM    MM  MM 1014.4  29.0    MM    MM   MM   MM    MM
2017 09 04 12 10  60  3.0  4.0   0.7    MM    MM   8 1014.3  28.9    MM    MM   MM   MM    MM
2017 09 04 12 00  70  3.0  5.0   0.7    11    MM   8 1014.3  29.0    MM    MM   MM +1.3    MM
2017 09 04 11 50  60  4.0  5.0    MM    MM    MM  MM 1014.1  28.9    MM    MM   MM   MM    MM
2017 09 04 11 40  70  3.0  4.0    MM    MM    MM  MM 1014.1  28.9    MM    MM   MM   MM    MM
2017 09 04 11 30  70  3.0  4.0    MM    MM    MM  MM 1014.0  28.9    MM    MM   MM   MM    MM
2017 09 04 11 20  70  4.0  5.0    MM    MM    MM  MM 1014.0  28.9    MM    MM   MM   MM    MM
2017 09 04 11 10  70  4.0  4.0   0.7    MM    MM  10 1013.8  28.9    MM    MM   MM   MM    MM
2017 09 04 11 00  60  4.0  5.0   0.7     8    MM  10 1013.7  28.8    MM    MM   MM +0.6    MM
2017 09 04 10 50  70  4.0  5.0    MM    MM    MM  MM 1013.6  28.8    MM    MM   MM   MM    MM
2017 09 04 10 40  90  4.0  5.0    MM    MM    MM  MM 1013.5  28.8    MM    MM   MM   MM    MM
2017 09 04 10 30  80  4.0  5.0    MM    MM    MM  MM 1013.4  28.6    MM    MM   MM   MM    MM
2017 09 04 10 20  80  4.0  5.0    MM    MM    MM  MM 1013.4  28.5    MM    MM   MM   MM    MM
2017 09 04 10 10  70  4.0  5.0   0.8    MM    MM  12 1013.3  28.4    MM    MM   MM   MM    MM
2017 09 04 10 00  70  4.0  5.0   0.8     8    MM  12 1013.3  28.4    MM    MM   MM -0.0    MM
2017 09 04 09 50  70  4.0  5.0    MM    MM    MM  MM 1013.2  28.4    MM    MM   MM   MM    MM
2017 09 04 09 40  90  3.0  4.0    MM    MM    MM  MM 1013.2  28.2    MM    MM   MM   MM    MM
2017 09 04 09 30 100  2.0  3.0    MM    MM    MM  MM 1013.2  28.1    MM    MM   MM   MM    MM
2017 09 04 09 20 100  3.0  4.0    MM    MM    MM  MM 1013.2  28.1    MM    MM   MM   MM    MM
2017 09 04 09 10 120  3.0  3.0   0.8    MM    MM  12 1013.1  28.0    MM    MM   MM   MM    MM
2017 09 04 09 00 130  4.0  4.0   0.8    10    MM  12 1013.0  28.0    MM    MM   MM -0.7    MM
2017 09 04 08 50 120  4.0  6.0    MM    MM    MM  MM 1012.9  28.2    MM    MM   MM   MM    MM
2017 09 04 08 40  80  4.0  5.0    MM    MM    MM  MM 1012.9  28.4    MM    MM   MM   MM    MM
2017 09 04 08 30  80  3.0  4.0    MM    MM    MM  MM 1012.9  28.4    MM    MM   MM   MM    MM
2017 09 04 08 20  80  4.0  5.0    MM    MM    MM  MM 1012.9  28.4    MM    MM   MM   MM    MM
2017 09 04 08 10  70  3.0  4.0   0.8    MM    MM  18 1012.9  28.4    MM    MM   MM   MM    MM
2017 09 04 08 00  80  3.0  4.0   0.8    11    MM  18 1013.1  28.4    MM    MM   MM -1.1    MM
2017 09 04 07 50  70  3.0  4.0    MM    MM    MM  MM 1013.1  28.4    MM    MM   MM   MM    MM
2017 09 04 07 40  70  3.0  4.0    MM    MM    MM  MM 1013.1  28.4    MM    MM   MM   MM    MM
2017 09 04 07 30  70  3.0  4.0    MM    MM    MM  MM 1013.2  28.4    MM    MM   MM   MM    MM
2017 09 04 07 20  70  3.0  4.0    MM    MM    MM  MM 1013.3  28.4    MM    MM   MM   MM    MM
2017 09 04 07 10  70  3.0  5.0   0.8    MM    MM  18 1013.4  28.5    MM    MM   MM   MM    MM
2017 09 04 07 00  60  3.0  5.0   0.8    11    MM  18 1013.4  28.4    MM    MM   MM -1.1    MM
2017 09 04 06 50  50  4.0  5.0    MM    MM    MM  MM 1013.5  28.5    MM    MM   MM   MM    MM
2017 09 04 06 40  60  4.0  5.0    MM    MM    MM  MM 1013.6  28.5    MM    MM   MM   MM    MM
2017 09 04 06 30  70  4.0  5.0    MM    MM    MM  MM 1013.7  28.6    MM    MM   MM   MM    MM
2017 09 04 06 20  80  4.0  5.0    MM    MM    MM  MM 1013.7  28.6    MM    MM   MM   MM    MM
2017 09 04 06 10  80  3.0  4.0   0.9    MM    MM  18 1013.7  28.5    MM    MM   MM   MM    MM
2017 09 04 06 00  70  4.0  5.0   0.9    11    MM  18 1013.7  28.6    MM    MM   MM -1.3    MM
2017 09 04 05 50  70  4.0  5.0    MM    MM    MM  MM 1013.9  28.6    MM    MM   MM   MM    MM
2017 09 04 05 40  70  4.0  5.0    MM    MM    MM  MM 1014.0  28.6    MM    MM   MM   MM    MM
2017 09 04 05 30  70  4.0  5.0    MM    MM    MM  MM 1014.0  28.7    MM    MM   MM   MM    MM
2017 09 04 05 20  80  5.0  6.0    MM    MM    MM  MM 1014.1  28.9    MM    MM   MM   MM    MM
2017 09 04 05 10  90  4.0  5.0   0.8    MM    MM  13 1014.1  28.9    MM    MM   MM   MM    MM
2017 09 04 05 00  80  5.0  6.0   0.8     9    MM  13 1014.2  28.8    MM    MM   MM -1.3    MM
2017 09 04 04 50  80  5.0  6.0    MM    MM    MM  MM 1014.3  28.9    MM    MM   MM   MM    MM
2017 09 04 04 40  80  5.0  6.0    MM    MM    MM  MM 1014.4  28.9    MM    MM   MM   MM    MM
2017 09 04 04 30  80  5.0  6.0    MM    MM    MM  MM 1014.5  29.0    MM    MM   MM   MM    MM
2017 09 04 04 20  90  5.0  6.0    MM    MM    MM  MM 1014.5  29.0    MM    MM   MM   MM    MM
2017 09 04 04 10  90  6.0  7.0   0.9    MM    MM   6 1014.4  29.0    MM    MM   MM   MM    MM
2017 09 04 04 00  90  5.0  7.0   0.9     9    MM   6 1014.5  28.9    MM    MM   MM -0.8    MM
2017 09 04 03 50  90  5.0  6.0    MM    MM    MM  MM 1014.6  28.9    MM    MM   MM   MM    MM
2017 09 04 03 40  80  5.0  6.0    MM    MM    MM  MM 1014.7  29.0    MM    MM   MM   MM    MM
2017 09 04 03 30  80  6.0  8.0    MM    MM    MM  MM 1014.7  29.0    MM    MM   MM   MM    MM
2017 09 04 03 20  80  5.0  7.0    MM    MM    MM  MM 1014.8  29.0    MM    MM   MM   MM    MM
2017 09 04 03 10  80  5.0  6.0   0.9    MM    MM   9 1014.9  29.0    MM    MM   MM   MM    MM
2017 09 04 03 00  80  5.0  6.0   0.9     9    MM   9 1015.0  29.0    MM    MM   MM +0.3    MM
2017 09 04 02 50  70  5.0  6.0    MM    MM    MM  MM 1015.2  29.0    MM    MM   MM   MM    MM
2017 09 04 02 40  70  5.0  6.0    MM    MM    MM  MM 1015.4  29.0    MM    MM   MM   MM    MM
2017 09 04 02 30  70  5.0  6.0    MM    MM    MM  MM 1015.5  29.0    MM    MM   MM   MM    MM
2017 09 04 02 20  70  5.0  6.0    MM    MM    MM  MM 1015.5  29.1    MM    MM   MM   MM    MM
2017 09 04 02 10  70  5.0  6.0   0.9    MM    MM  10 1015.5  29.1    MM    MM   MM   MM    MM
2017 09 04 02 00  80  4.0  5.0   0.9    10    MM  10 1015.5  29.1    MM    MM   MM +1.5    MM
2017 09 04 01 50  80  4.0  5.0    MM    MM    MM  MM 1015.5  29.1    MM    MM   MM   MM    MM
2017 09 04 01 40  80  4.0  5.0    MM    MM    MM  MM 1015.5  29.1    MM    MM   MM   MM    MM
2017 09 04 01 30  80  4.0  5.0    MM    MM    MM  MM 1015.5  29.2    MM    MM   MM   MM    MM
2017 09 04 01 20  90  5.0  6.0    MM    MM    MM  MM 1015.4  29.1    MM    MM   MM   MM    MM
2017 09 04 01 10  80  4.0  6.0   0.8    MM    MM  10 1015.4  29.1    MM    MM   MM   MM    MM
2017 09 04 01 00  80  4.0  6.0   0.8    10    MM  10 1015.3  29.1    MM    MM   MM +1.6    MM
2017 09 04 00 50  90  4.0  6.0    MM    MM    MM  MM 1015.2  29.1    MM    MM   MM   MM    MM
2017 09 04 00 40  80  5.0  5.0    MM    MM    MM  MM 1015.0  29.2    MM    MM   MM   MM    MM
2017 09 04 00 30  90  4.0  5.0    MM    MM    MM  MM 1014.9  29.1    MM    MM   MM   MM    MM
2017 09 04 00 20  90  4.0  5.0    MM    MM    MM  MM 1015.0  29.2    MM    MM   MM   MM    MM
2017 09 04 00 10  90  4.0  6.0   0.9    MM    MM   8 1014.9  29.1    MM    MM   MM   MM    MM
2017 09 04 00 00  90  4.0  5.0   0.9    10    MM   8 1014.7  29.1    MM    MM   MM +1.3    MM
2017 09 03 23 50  80  5.0  5.0    MM    MM    MM  MM 1014.4  29.1    MM    MM   MM   MM    MM
2017 09 03 23 40  80  5.0  6.0    MM    MM    MM  MM 1014.3  29.2    MM    MM   MM   MM    MM
2017 09 03 23 30  90  4.0  6.0    MM    MM    MM  MM 1014.3  29.1    MM    MM   MM   MM    MM
2017 09 03 23 20  80  4.0  5.0    MM    MM    MM  MM 1014.1  29.2    MM    MM   MM   MM    MM
2017 09 03 23 10  80  5.0  6.0   0.9    MM    MM   9 1014.0  29.2    MM    MM   MM   MM    MM
2017 09 03 23 00  90  5.0  6.0   0.9    10    MM   9 1014.0  29.2    MM    MM   MM +0.3    MM
2017 09 03 22 50  80  5.0  5.0    MM    MM    MM  MM 1014.0  29.2    MM    MM   MM   MM    MM
2017 09 03 22 40  90  4.0  5.0    MM    MM    MM  MM 1014.0  29.2    MM    MM   MM   MM    MM
2017 09 03 22 30  90  4.0  6.0    MM    MM    MM  MM 1013.9  29.2    MM    MM   MM   MM    MM
2017 09 03 22 20 100  4.0  5.0    MM    MM    MM  MM 1014.0  29.2    MM    MM   MM   MM    MM
2017 09 03 22 10 110  4.0  5.0   0.9    MM    MM   9 1013.8  29.2    MM    MM   MM   MM    MM
2017 09 03 22 00 110  4.0  5.0   0.9    11    MM   9 1013.7  29.4    MM    MM   MM -0.0    MM
2017 09 03 21 50 100  4.0  5.0    MM    MM    MM  MM 1013.5  29.7    MM    MM   MM   MM    MM
2017 09 03 21 40 100  4.0  5.0    MM    MM    MM  MM 1013.5  29.6    MM    MM   MM   MM    MM
2017 09 03 21 30 100  4.0  5.0    MM    MM    MM  MM 1013.5  30.0    MM    MM   MM   MM    MM
2017 09 03 21 20 110  4.0  5.0    MM    MM    MM  MM 1013.5  29.4    MM    MM   MM   MM    MM
2017 09 03 21 10 110  4.0  5.0   1.0    MM    MM  16 1013.5  29.5    MM    MM   MM   MM    MM
2017 09 03 21 00 110  4.0  5.0   1.0     9    MM  16 1013.4  30.1    MM    MM   MM -0.7    MM
2017 09 03 20 50 100  4.0  5.0    MM    MM    MM  MM 1013.4  30.0    MM    MM   MM   MM    MM
2017 09 03 20 40 110  4.0  5.0    MM    MM    MM  MM 1013.5  29.5    MM    MM   MM   MM    MM
2017 09 03 20 30 120  4.0  5.0    MM    MM    MM  MM 1013.6  29.6    MM    MM   MM   MM    MM
2017 09 03 20 20 110  4.0  5.0    MM    MM    MM  MM 1013.6  29.7    MM    MM   MM   MM    MM
2017 09 03 20 10 100  5.0  5.0   1.0    MM    MM  15 1013.6  30.1    MM    MM   MM   MM    MM
2017 09 03 20 00 100  5.0  6.0   1.0     8    MM  15 1013.7  30.1    MM    MM   MM -1.3    MM
2017 09 03 19 50 110  5.0  6.0    MM    MM    MM  MM 1013.7  30.0    MM    MM   MM   MM    MM
2017 09 03 19 40 100  5.0  6.0    MM    MM    MM  MM 1013.7  29.6    MM    MM   MM   MM    MM
2017 09 03 19 30 100  5.0  6.0    MM    MM    MM  MM 1013.6  29.4    MM    MM   MM   MM    MM
2017 09 03 19 20 100  5.0  6.0    MM    MM    MM  MM 1013.7  29.7    MM    MM   MM   MM    MM
2017 09 03 19 10 100  5.0  6.0   1.0    MM    MM  42 1013.7  29.8    MM    MM   MM   MM    MM
2017 09 03 19 00 100  5.0  6.0   1.0    11    MM  42 1013.8  29.7    MM    MM   MM -2.0    MM
2017 09 03 18 50 100  5.0  6.0    MM    MM    MM  MM 1013.8  29.6    MM    MM   MM   MM    MM
2017 09 03 18 40 100  5.0  6.0    MM    MM    MM  MM 1013.9  29.5    MM    MM   MM   MM    MM
2017 09 03 18 30 100  4.0  5.0    MM    MM    MM  MM 1013.9  29.3    MM    MM   MM   MM    MM
2017 09 03 18 20 100  4.0  5.0    MM    MM    MM  MM 1014.0  29.3    MM    MM   MM   MM    MM
2017 09 03 18 10 100  5.0  6.0   1.1    MM    MM  34 1014.0  29.2    MM    MM   MM   MM    MM
2017 09 03 18 00 100  5.0  6.0   1.1    11    MM  34 1014.1  29.2    MM    MM   MM -2.0    MM
2017 09 03 17 50  90  5.0  6.0    MM    MM    MM  MM 1014.3  29.4    MM    MM   MM   MM    MM
2017 09 03 17 40 100  5.0  6.0    MM    MM    MM  MM 1014.5  29.3    MM    MM   MM   MM    MM
2017 09 03 17 30 100  5.0  6.0    MM    MM    MM  MM 1014.8  29.3    MM    MM   MM   MM    MM
2017 09 03 17 20 100  4.0  5.0    MM    MM    MM  MM 1015.0  29.3    MM    MM   MM   MM    MM
2017 09 03 17 10 100  5.0  6.0   1.0    MM    MM  32 1015.1  29.3    MM    MM   MM   MM    MM
2017 09 03 17 00 100  5.0  6.0   1.0    11    MM  32 1015.0  29.1    MM    MM   MM -1.2    MM
2017 09 03 16 50 100  5.0  6.0    MM    MM    MM  MM 1015.1  29.2    MM    MM   MM   MM    MM
2017 09 03 16 40 110  5.0  6.0    MM    MM    MM  MM 1015.2  29.1    MM    MM   MM   MM    MM
2017 09 03 16 30 110  5.0  6.0    MM    MM    MM  MM 1015.3  29.0    MM    MM   MM   MM    MM
2017 09 03 16 20 110  5.0  6.0    MM    MM    MM  MM 1015.5  29.0    MM    MM   MM   MM    MM
2017 09 03 16 10 110  5.0  6.0   1.1    MM    MM  23 1015.6  29.0    MM    MM   MM   MM    MM
2017 09 03 16 00 110  5.0  6.0   1.1    11    MM  23 1015.8  29.0    MM    MM   MM +0.0    MM
2017 09 03 15 50 110  5.0  6.0    MM    MM    MM  MM 1015.8  29.1    MM    MM   MM   MM    MM
2017 09 03 15 40 110  4.0  5.0    MM    MM    MM  MM 1015.9  29.0    MM    MM   MM   MM    MM
2017 09 03 15 30 110  4.0  5.0    MM    MM    MM  MM 1015.9  29.1    MM    MM   MM   MM    MM
2017 09 03 15 20 110  5.0  6.0    MM    MM    MM  MM 1015.9  29.1    MM    MM   MM   MM    MM
2017 09 03 15 10 110  5.0  6.0   1.0    MM    MM  46 1015.9  29.0    MM    MM   MM   MM    MM
2017 09 03 15 00 110  5.0  6.0   1.0    11    MM  46 1016.1  28.9    MM    MM   MM +0.0    MM
2017 09 03 14 50 110  5.0  6.0    MM    MM    MM  MM 1016.1  29.0    MM    MM   MM   MM    MM
2017 09 03 14 40 110  5.0  7.0    MM    MM    MM  MM 1016.1  29.0    MM    MM   MM   MM    MM
2017 09 03 14 30 110  5.0  7.0    MM    MM    MM  MM 1016.2  29.1    MM    MM   MM   MM    MM
2017 09 03 14 20 100  5.0  6.0    MM    MM    MM  MM 1016.2  29.1    MM    MM   MM   MM    MM
2017 09 03 14 10 110  5.0  6.0   1.2    MM    MM  48 1016.2  29.1    MM    MM   MM   MM    MM
2017 09 03 14 00 110  5.0  6.0   1.2    11    MM  48 1016.2  29.0    MM    MM   MM +0.8    MM
2017 09 03 13 50 110  5.0  7.0    MM    MM    MM  MM 1016.2  29.1    MM    MM   MM   MM    MM
2017 09 03 13 40 100  5.0  7.0    MM    MM    MM  MM 1016.1  29.0    MM    MM   MM   MM    MM
2017 09 03 13 30 100  5.0  6.0    MM    MM    MM  MM 1016.1  28.9    MM    MM   MM   MM    MM
2017 09 03 13 20 100  5.0  6.0    MM    MM    MM  MM 1016.1  28.9    MM    MM   MM   MM    MM
2017 09 03 13 10 100  5.0  6.0   1.0    MM    MM  32 1016.0  28.8    MM    MM   MM   MM    MM
2017 09 03 13 00 100  5.0  6.0   1.0    10    MM  32 1016.0  28.7    MM    MM   MM +1.1    MM
2017 09 03 12 50  90  5.0  6.0    MM    MM    MM  MM 1015.8  28.8    MM    MM   MM   MM    MM
2017 09 03 12 40  90  5.0  7.0    MM    MM    MM  MM 1015.9  28.6    MM    MM   MM   MM    MM
2017 09 03 12 30  90  5.0  6.0    MM    MM    MM  MM 1015.9  28.6    MM    MM   MM   MM    MM
2017 09 03 12 20  80  4.0  6.0    MM    MM    MM  MM 1015.9  28.5    MM    MM   MM   MM    MM
2017 09 03 12 10  90  6.0 10.0   1.3    MM    MM   8 1015.9  28.6    MM    MM   MM   MM    MM
2017 09 03 12 00 110  5.0  6.0   1.3    10    MM   8 1015.9  28.9    MM    MM   MM +1.6    MM
2017 09 03 11 50 110  6.0  7.0    MM    MM    MM  MM 1015.8  29.1    MM    MM   MM   MM    MM
2017 09 03 11 40 100  6.0  7.0    MM    MM    MM  MM 1015.7  29.1    MM    MM   MM   MM    MM
2017 09 03 11 30 100  6.0  8.0    MM    MM    MM  MM 1015.4  29.0    MM    MM   MM   MM    MM
2017 09 03 11 20  90  6.0  8.0    MM    MM    MM  MM 1015.3  28.8    MM    MM   MM   MM    MM
2017 09 03 11 10 100  4.0  5.0   1.2    MM    MM   5 1015.5  28.5    MM    MM   MM   MM    MM
2017 09 03 11 00 100  4.0  5.0   1.2    11    MM   5 1015.4  27.8    MM    MM   MM +1.1    MM
2017 09 03 10 50 110  6.0  8.0    MM    MM    MM  MM 1015.2  28.2    MM    MM   MM   MM    MM
2017 09 03 10 40 120  4.0  6.0    MM    MM    MM  MM 1015.0  28.6    MM    MM   MM   MM    MM
2017 09 03 10 30 100  4.0  6.0    MM    MM    MM  MM 1014.9  28.6    MM    MM   MM   MM    MM
2017 09 03 10 20 120  4.0  5.0    MM    MM    MM  MM 1015.0  28.5    MM    MM   MM   MM    MM
2017 09 03 10 10 110  3.0  4.0   1.2    MM    MM   3 1014.8  28.3    MM    MM   MM   MM    MM
2017 09 03 10 00  90  3.0  4.0   1.2    11    MM   3 1014.9  28.1    MM    MM   MM +0.5    MM
2017 09 03 09 50 100  3.0  5.0    MM    MM    MM  MM 1014.8  27.7    MM    MM   MM   MM    MM
2017 09 03 09 40  80  2.0  4.0    MM    MM    MM  MM 1014.6  27.1    MM    MM   MM   MM    MM
2017 09 03 09 30  50  4.0  8.0    MM    MM    MM  MM 1014.7  26.4    MM    MM   MM   MM    MM
2017 09 03 09 20  90  8.0 11.0    MM    MM    MM  MM 1014.4  27.5    MM    MM   MM   MM    MM
2017 09 03 09 10 110  5.0  6.0   1.2    MM    MM   9 1014.3  28.7    MM    MM   MM   MM    MM
2017 09 03 09 00  90  5.0  6.0   1.2    12    MM   9 1014.3  28.5    MM    MM   MM -0.4    MM
2017 09 03 08 50  90  5.0  6.0    MM    MM    MM  MM 1014.3  28.4    MM    MM   MM   MM    MM
2017 09 03 08 40 100  4.0  5.0    MM    MM    MM  MM 1014.3  28.1    MM    MM   MM   MM    MM
2017 09 03 08 30 110  4.0  6.0    MM    MM    MM  MM 1014.3  28.0    MM    MM   MM   MM    MM
2017 09 03 08 20 130  5.0  7.0    MM    MM    MM  MM 1014.4  27.6    MM    MM   MM   MM    MM
2017 09 03 08 10  90  4.0  5.0   1.2    MM    MM   9 1014.4  28.1    MM    MM   MM   MM    MM
2017 09 03 08 00  90  4.0  5.0   1.2    11    MM   9 1014.3  28.0    MM    MM   MM -1.1    MM
2017 09 03 07 50  80  4.0  5.0    MM    MM    MM  MM 1014.1  27.9    MM    MM   MM   MM    MM
2017 09 03 07 40  90  4.0  5.0    MM    MM    MM  MM 1014.3  27.8    MM    MM   MM   MM    MM
2017 09 03 07 30  90  4.0  5.0    MM    MM    MM  MM 1014.4  27.7    MM    MM   MM   MM    MM
2017 09 03 07 20  90  4.0  5.0    MM    MM    MM  MM 1014.3  27.7    MM    MM   MM   MM    MM
2017 09 03 07 10  90  4.0  6.0   1.3    MM    MM  13 1014.3  27.8    MM    MM   MM   MM    MM
2017 09 03 07 00 100  5.0  6.0   1.3    12    MM  13 1014.4  27.8    MM    MM   MM -1.4    MM
2017 09 03 06 50 110  5.0  6.0    MM    MM    MM  MM 1014.4  27.5    MM    MM   MM   MM    MM
2017 09 03 06 40 110  6.0  7.0    MM    MM    MM  MM 1014.5  27.3    MM    MM   MM   MM    MM
2017 09 03 06 30 120  6.0  7.0    MM    MM    MM  MM 1014.5  27.1    MM    MM   MM   MM    MM
2017 09 03 06 20 110  6.0  8.0    MM    MM    MM  MM 1014.7  27.4    MM    MM   MM   MM    MM
2017 09 03 06 10 100  4.0  5.0   1.2    MM    MM   9 1014.7  27.5    MM    MM   MM   MM    MM
2017 09 03 06 00 100  5.0  6.0   1.2    11    MM   9 1014.7  27.3    MM    MM   MM -1.5    MM
2017 09 03 05 50 100  7.0 10.0    MM    MM    MM  MM 1014.9  27.4    MM    MM   MM   MM    MM
2017 09 03 05 40  80  5.0  8.0    MM    MM    MM  MM 1014.9  28.3    MM    MM   MM   MM    MM
2017 09 03 05 30  60  5.0  6.0    MM    MM    MM  MM 1014.9  28.5    MM    MM   MM   MM    MM
2017 09 03 05 20  70  5.0  6.0    MM    MM    MM  MM 1015.1  28.5    MM    MM   MM   MM    MM
2017 09 03 05 10  60  5.0  6.0   1.6    MM    MM  25 1015.2  28.5    MM    MM   MM   MM    MM
2017 09 03 05 00  70  5.0  6.0   1.6    10    MM  25 1015.4  28.4    MM    MM   MM -1.0    MM
2017 09 03 04 50  70  5.0  7.0    MM    MM    MM  MM 1015.3  28.6    MM    MM   MM   MM    MM
2017 09 03 04 40  80  5.0  6.0    MM    MM    MM  MM 1015.3  28.7    MM    MM   MM   MM    MM
2017 09 03 04 30  80  5.0  6.0    MM    MM    MM  MM 1015.5  28.7    MM    MM   MM   MM    MM
2017 09 03 04 20  80  5.0  6.0    MM    MM    MM  MM 1015.5  28.7    MM    MM   MM   MM    MM
2017 09 03 04 10  80  4.0  6.0   1.2    MM    MM  23 1015.6  28.7    MM    MM   MM   MM    MM
2017 09 03 04 00  60  4.0  5.0   1.2    11    MM  23 1015.8  28.5    MM    MM   MM -0.3    MM
2017 09 03 03 50  80  4.0  6.0    MM    MM    MM  MM 1015.9  28.7    MM    MM   MM   MM    MM
2017 09 03 03 40  80  5.0  6.0    MM    MM    MM  MM 1016.1  28.7    MM    MM   MM   MM    MM
2017 09 03 03 30  80  5.0  6.0    MM    MM    MM  MM 1016.1  28.7    MM    MM   MM   MM    MM
2017 09 03 03 20  80  4.0  5.0    MM    MM    MM  MM 1016.2  28.6    MM    MM   MM   MM    MM
2017 09 03 03 10  80  4.0  5.0   1.2    MM    MM  20 1016.2  28.6    MM    MM   MM   MM    MM
2017 09 03 03 00  80  4.0  5.0   1.2    12    MM  20 1016.2  28.6    MM    MM   MM +0.5    MM
2017 09 03 02 50  80  4.0  5.0    MM    MM    MM  MM 1016.4  28.6    MM    MM   MM   MM    MM
2017 09 03 02 40  80  4.0  5.0    MM    MM    MM  MM 1016.4  28.6    MM    MM   MM   MM    MM
2017 09 03 02 30  80  4.0  5.0    MM    MM    MM  MM 1016.4  28.6    MM    MM   MM   MM    MM
2017 09 03 02 20  80  4.0  6.0    MM    MM    MM  MM 1016.5  28.6    MM    MM   MM   MM    MM
2017 09 03 02 10  80  5.0  6.0   1.0    MM    MM   5 1016.5  28.7    MM    MM   MM   MM    MM
2017 09 03 02 00  70  5.0  6.0   1.0    11    MM   5 1016.4  28.6    MM    MM   MM +1.0    MM
2017 09 03 01 50  80  5.0  6.0    MM    MM    MM  MM 1016.3  28.6    MM    MM   MM   MM    MM
2017 09 03 01 40  70  6.0  7.0    MM    MM    MM  MM 1016.2  28.6    MM    MM   MM   MM    MM
2017 09 03 01 30  70  5.0  7.0    MM    MM    MM  MM 1016.2  28.7    MM    MM   MM   MM    MM
2017 09 03 01 20  70  5.0  6.0    MM    MM    MM  MM 1016.2  28.7    MM    MM   MM   MM    MM
2017 09 03 01 10  70  5.0  6.0   1.3    MM    MM  22 1016.1  28.7    MM    MM   MM   MM    MM
2017 09 03 01 00  70  5.0  6.0   1.3    11    MM  22 1016.1  28.7    MM    MM   MM +1.2    MM
2017 09 03 00 50  70  5.0  6.0    MM    MM    MM  MM 1015.9  28.6    MM    MM   MM   MM    MM
2017 09 03 00 40  70  5.0  6.0    MM    MM    MM  MM 1015.9  28.7    MM    MM   MM   MM    MM
2017 09 03 00 30  60  5.0  6.0    MM    MM    MM  MM 1015.8  28.6    MM    MM   MM   MM    MM
2017 09 03 00 20  60  5.0  6.0    MM    MM    MM  MM 1015.6  28.6    MM    MM   MM   MM    MM
2017 09 03 00 10  50  5.0  7.0   1.2    MM    MM  24 1015.7  28.6    MM    MM   MM   MM    MM
2017 09 03 00 00  50  5.0  6.0   1.2    12    MM  24 1015.7  28.5    MM    MM   MM +0.9    MM
2017 09 02 23 50  50  5.0  6.0    MM    MM    MM  MM 1015.6  28.4    MM    MM   MM   MM    MM
2017 09 02 23 40  50  4.0  6.0    MM    MM    MM  MM 1015.5  28.4    MM    MM   MM   MM    MM
2017 09 02 23 30  50  5.0  6.0    MM    MM    MM  MM 1015.4  28.5    MM    MM   MM   MM    MM
2017 09 02 23 20  50  5.0  6.0    MM    MM    MM  MM 1015.4  28.6    MM    MM   MM   MM    MM
2017 09 02 23 00  50  5.0  5.0   1.3    11    MM  45 1015.4  28.5    MM    MM   MM +0.6    MM
2017 09 02 22 30  60  5.0  7.0    MM    MM    MM  MM 1015.1  28.0    MM    MM   MM   MM    MM
